customerID,country,region,lang,cpc_index,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Contract_enc,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_tier,churn_risk_score,Churn
8395-ETZKQ,Morocco,MENA,ar,0.55,Male,1,1,1,68,Champion (60+m),1,0,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),19.5,1193.55,Low,0.3026,0
8397-MVTAZ,New Zealand,NA,en,1.0,Male,0,1,0,34,Growing (13-36m),1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,100.05,3480.0,Premium,0.6356,1
8398-TBIYD,Singapore,APAC,ja,0.61,Female,0,0,0,72,Champion (60+m),1,1,Fiber optic,1,0,0,1,0,0,Two year,2,1,Bank transfer (automatic),84.7,6185.15,High,0.1071,0
8399-YNDCH,Netherlands,EU,fr,0.92,Male,1,0,0,21,Growing (13-36m),1,0,DSL,0,0,1,0,1,0,Month-to-month,0,1,Bank transfer (automatic),60.05,1236.15,Mid,0.7529,1
8400-WZICQ,Qatar,MENA,ar,0.55,Female,0,1,1,55,Loyal (37-60m),1,0,DSL,1,1,0,0,0,0,Month-to-month,0,0,Electronic check,55.7,3131.8,Mid,0.459,0
8401-EMUWF,Japan,APAC,ja,0.61,Male,0,1,1,42,Loyal (37-60m),1,1,DSL,1,1,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),69.4,3058.3,High,0.581,0
8402-EIVQS,United States,NA,en,1.0,Male,0,1,0,67,Champion (60+m),1,0,Fiber optic,1,1,0,0,1,1,One year,1,1,Credit card (automatic),100.9,6733.15,Premium,0.2683,0
8402-OOOHJ,Malaysia,APAC,ja,0.61,Female,0,0,0,41,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.65,835.15,Low,0.3924,0
8404-FYDIB,Ghana,Africa,en,0.22,Male,0,0,0,26,Growing (13-36m),1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),86.65,2208.75,High,0.6969,0
8404-GFGCZ,China,APAC,ja,0.61,Male,0,1,0,4,New (0-12m),1,1,DSL,0,0,1,0,1,0,Month-to-month,0,0,Electronic check,65.6,250.1,High,0.7792,0
8404-VIOMB,Sweden,EU,fr,0.92,Female,0,0,0,66,Champion (60+m),0,0,DSL,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),62.5,4136.4,Mid,0.0883,0
8404-VLQFB,Australia,NA,en,1.0,Female,0,1,1,15,Growing (13-36m),1,1,No,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,25.25,394.85,Low,0.6315,0
8405-IGQFX,United Kingdom,EU,fr,0.92,Female,0,0,0,63,Champion (60+m),1,0,Fiber optic,0,0,1,1,1,0,One year,1,1,Credit card (automatic),90.05,5817.0,Premium,0.4265,0
8406-LNMHF,Nigeria,Africa,en,0.22,Male,1,1,0,59,Loyal (37-60m),1,0,Fiber optic,1,1,1,0,0,0,One year,1,1,Credit card (automatic),82.95,4903.15,High,0.467,0
8409-WQJUX,Colombia,LATAM,es,0.38,Female,0,0,0,25,Growing (13-36m),0,0,DSL,0,0,1,1,1,1,One year,1,0,Electronic check,54.2,1423.15,Mid,0.4849,0
8410-BGQXN,Singapore,APAC,ja,0.61,Male,0,0,0,4,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.4,93.4,Low,0.6657,0
8413-VONUO,Russia,CIS,ru,0.3,Male,0,0,0,2,New (0-12m),1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,0,Electronic check,95.65,167.3,Premium,0.8593,1
8413-YNHNV,Egypt,MENA,ar,0.55,Male,0,0,0,69,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Mailed check,90.65,6322.1,Premium,0.1491,0
8414-MYSHR,Chile,LATAM,es,0.38,Male,1,0,0,5,New (0-12m),1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,91.4,449.75,Premium,0.9211,1
8414-OOEEL,New Zealand,NA,en,1.0,Male,0,0,1,66,Champion (60+m),1,0,DSL,0,1,1,1,1,1,Two year,2,1,Credit card (automatic),79.5,5196.1,High,0.1972,0
8417-FMLZI,Netherlands,EU,fr,0.92,Male,0,1,1,6,New (0-12m),1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,1,Credit card (automatic),83.55,477.55,High,0.782,1
8417-GSODA,Guatemala,LATAM,es,0.38,Male,0,1,1,28,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,1,One year,1,0,Bank transfer (automatic),92.2,2568.15,Premium,0.4838,0
8421-WZOOW,Indonesia,APAC,ja,0.61,Female,1,1,1,57,Loyal (37-60m),1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,0,1,Credit card (automatic),95.3,5567.45,Premium,0.6408,0
8429-XIBUM,Japan,APAC,ja,0.61,Male,0,0,0,22,Growing (13-36m),1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,1,Bank transfer (automatic),101.35,2317.1,Premium,0.6828,1
8430-TWCBX,Philippines,APAC,ja,0.61,Female,0,1,0,49,Loyal (37-60m),1,0,No,0,0,0,0,0,0,One year,1,0,Credit card (automatic),20.7,1032.05,Low,0.3584,0
8433-WPJTV,United Kingdom,EU,fr,0.92,Female,1,1,1,65,Champion (60+m),1,1,Fiber optic,0,0,1,1,1,1,One year,1,1,Bank transfer (automatic),103.9,6767.1,Premium,0.4209,0
8433-WXGNA,Belarus,CIS,ru,0.3,Male,0,0,0,2,New (0-12m),1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,75.7,189.2,High,0.8166,1
8434-PNQZX,France,EU,fr,0.92,Female,0,0,0,42,Loyal (37-60m),1,1,DSL,0,0,1,1,1,1,Two year,2,1,Credit card (automatic),78.45,3373.4,High,0.2907,0
8434-VGEQQ,Brazil,LATAM,es,0.38,Male,0,1,1,61,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),20.55,1305.95,Low,0.1915,0
8436-BJUMM,Kazakhstan,CIS,ru,0.3,Male,0,1,1,26,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,83.75,2070.6,High,0.6512,1
8439-LTUGF,Nigeria,Africa,en,0.22,Male,0,0,0,10,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),20.0,198.6,Low,0.5877,0
8441-SHIPE,UAE,MENA,ar,0.55,Female,0,0,0,67,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),25.6,1790.35,Low,0.0906,0
8443-WVPSS,India,APAC,ja,0.61,Male,0,1,0,10,New (0-12m),1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,1,Electronic check,99.85,990.9,Premium,0.7901,1
8443-ZRDBZ,Indonesia,APAC,ja,0.61,Male,0,0,0,4,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,76.05,318.9,High,0.7794,1
8444-WRIDW,New Zealand,NA,en,1.0,Female,1,0,0,66,Champion (60+m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),80.45,5224.35,High,0.4661,1
8445-DNBAE,Peru,LATAM,es,0.38,Male,0,0,1,1,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,50.05,50.05,Mid,0.696,0
8450-JOVAH,Thailand,APAC,ja,0.61,Male,0,1,1,2,New (0-12m),1,1,DSL,1,0,0,0,0,0,Month-to-month,0,0,Mailed check,56.7,113.55,Mid,0.7516,1
8450-LUGUK,Belarus,CIS,ru,0.3,Female,0,1,1,37,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),24.1,861.85,Low,0.3249,0
8450-UYIBU,Singapore,APAC,ja,0.61,Female,1,0,0,35,Growing (13-36m),0,0,DSL,0,0,1,0,1,0,Month-to-month,0,1,Electronic check,39.85,1434.6,Mid,0.6046,0
8454-AATJP,Ghana,Africa,en,0.22,Female,0,0,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),115.05,8405.0,Premium,0.1565,0
8455-HIRAQ,Jordan,MENA,ar,0.55,Female,0,0,0,8,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,44.45,369.3,Mid,0.7999,0
8456-QDAVC,Ukraine,CIS,ru,0.3,Male,0,0,0,19,Growing (13-36m),1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),78.7,1495.1,High,0.808,0
8457-XIGKN,Vietnam,APAC,ja,0.61,Male,0,0,0,20,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),19.6,356.15,Low,0.5745,0
8461-EFQYM,Portugal,EU,fr,0.92,Female,0,0,0,38,Loyal (37-60m),1,1,No,0,0,0,0,0,0,One year,1,1,Electronic check,24.25,914.4,Low,0.315,0
8464-EETCQ,United States,NA,en,1.0,Male,0,0,0,57,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),18.8,1094.35,Low,0.1749,0
8465-SBRXP,Sweden,EU,fr,0.92,Male,0,1,1,38,Loyal (37-60m),1,1,Fiber optic,0,0,1,1,1,0,Two year,2,1,Bank transfer (automatic),94.9,3616.25,Premium,0.3885,0
8466-PZBLH,Philippines,APAC,ja,0.61,Male,0,1,1,67,Champion (60+m),1,1,Fiber optic,1,0,0,1,1,1,Two year,2,0,Bank transfer (automatic),104.6,6885.75,Premium,0.291,0
8467-WYNSR,Switzerland,EU,fr,0.92,Male,0,0,0,22,Growing (13-36m),1,0,DSL,1,0,0,1,0,0,Month-to-month,0,0,Mailed check,55.1,1253.15,Mid,0.4546,0
8468-EHYJA,Jordan,MENA,ar,0.55,Female,0,1,0,57,Loyal (37-60m),1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,1,Electronic check,99.65,5497.05,Premium,0.4794,0
8468-FZTOE,South Africa,Africa,en,0.22,Female,0,1,1,72,Champion (60+m),1,0,DSL,1,1,1,1,0,1,Two year,2,1,Electronic check,74.35,5237.4,High,0.0722,0
8469-SNFFH,Australia,NA,en,1.0,Male,0,1,0,70,Champion (60+m),1,1,DSL,1,1,1,1,1,0,One year,1,0,Bank transfer (automatic),79.4,5528.9,High,0.252,0
8473-VUVJN,Israel,MENA,ar,0.55,Male,1,0,0,1,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,73.65,73.65,High,0.8807,1
8474-UMLNT,Ethiopia,Africa,en,0.22,Female,0,0,0,13,Growing (13-36m),1,0,DSL,1,1,0,1,0,1,Month-to-month,0,0,Bank transfer (automatic),67.8,842.25,High,0.799,0
8480-PPONV,France,EU,fr,0.92,Male,0,1,1,62,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),115.55,7159.05,Premium,0.2592,0
8481-YYXWG,Ghana,Africa,en,0.22,Female,0,0,0,5,New (0-12m),1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,0,1,Electronic check,89.35,461.7,High,0.8397,1
8485-GJCDN,Spain,EU,fr,0.92,Female,1,0,0,5,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,69.05,318.5,High,0.9109,1
8486-AYEQH,Morocco,MENA,ar,0.55,Female,0,0,0,31,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,76.05,2227.8,High,0.6602,0
8490-BXHEO,Ghana,Africa,en,0.22,Male,1,0,0,18,Growing (13-36m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),80.55,1411.65,High,0.7404,0
8495-LJDFO,Ethiopia,Africa,en,0.22,Female,1,0,0,64,Champion (60+m),1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,0,1,Bank transfer (automatic),108.95,7111.3,Premium,0.6351,0
8495-PRWFH,Philippines,APAC,ja,0.61,Female,1,0,0,42,Loyal (37-60m),1,1,DSL,0,0,1,0,0,0,Month-to-month,0,0,Electronic check,55.65,2421.75,Mid,0.6142,0
8496-DMZUK,Ukraine,CIS,ru,0.3,Male,0,0,0,30,Growing (13-36m),1,1,Fiber optic,1,1,1,0,0,0,One year,1,0,Bank transfer (automatic),90.4,2820.65,Premium,0.6755,0
8496-EJAUI,Poland,EU,fr,0.92,Male,0,0,0,19,Growing (13-36m),1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),73.85,1424.5,High,0.707,1
8498-XXGWA,South Korea,APAC,ja,0.61,Female,0,1,0,65,Champion (60+m),1,0,DSL,1,0,1,0,0,0,Month-to-month,0,1,Mailed check,55.15,3673.15,Mid,0.3571,0
8499-BRXTD,Kenya,Africa,en,0.22,Male,0,0,0,18,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,20.1,401.85,Low,0.4613,0
8510-AWCXC,Ecuador,LATAM,es,0.38,Female,1,0,0,13,Growing (13-36m),1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,1,Electronic check,100.8,1308.1,Premium,0.7782,1
8510-BBWMU,France,EU,fr,0.92,Female,0,0,0,41,Loyal (37-60m),1,0,No,0,0,0,0,0,0,One year,1,1,Mailed check,19.75,806.95,Low,0.2673,0
8510-TMWYB,Mexico,LATAM,es,0.38,Female,0,1,1,54,Loyal (37-60m),1,1,DSL,0,1,1,0,0,0,Two year,2,1,Bank transfer (automatic),59.8,3246.45,Mid,0.2282,0
8512-WIWYV,Ethiopia,Africa,en,0.22,Male,0,0,0,32,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,0,Credit card (automatic),20.35,707.5,Low,0.4227,0
8513-OLYGY,Egypt,MENA,ar,0.55,Male,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),115.8,8332.15,Premium,0.2698,0
8514-VZHEB,Nigeria,Africa,en,0.22,Male,0,1,1,59,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.5,1147.85,Low,0.0721,0
8515-OCTJS,Kazakhstan,CIS,ru,0.3,Female,0,0,0,25,Growing (13-36m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),24.75,692.1,Low,0.3606,1
8519-IMDHU,Germany,EU,fr,0.92,Male,1,1,0,15,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Bank transfer (automatic),85.6,1345.55,High,0.9253,1
8519-QJGJD,Israel,MENA,ar,0.55,Female,0,0,0,14,Growing (13-36m),1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,0,Electronic check,75.35,1025.95,High,0.7414,1
8530-KXSOX,Argentina,LATAM,es,0.38,Male,0,1,0,68,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),25.25,1728.2,Low,0.0885,0
8532-UEFWH,Philippines,APAC,ja,0.61,Male,0,1,1,52,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,0,Mailed check,25.75,1345.85,Low,0.151,0
8535-SFUTN,Italy,EU,fr,0.92,Male,0,0,0,61,Champion (60+m),1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,1,Electronic check,106.45,6300.15,Premium,0.5888,0
8540-ZQGEA,Singapore,APAC,ja,0.61,Female,0,1,0,54,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),20.05,1102.4,Low,0.1321,0
8541-QVFKM,New Zealand,NA,en,1.0,Female,0,0,0,8,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,73.5,632.2,High,0.8112,0
8543-MSDMF,Jordan,MENA,ar,0.55,Male,0,0,0,3,New (0-12m),1,0,DSL,1,0,1,0,1,1,Month-to-month,0,1,Electronic check,77.4,206.15,High,0.7473,0
8544-GOQSH,Portugal,EU,fr,0.92,Female,0,0,0,14,Growing (13-36m),1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,1,Credit card (automatic),80.05,1112.3,High,0.7385,0
8544-JNBOX,South Africa,Africa,en,0.22,Male,0,0,0,72,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,1,Mailed check,20.8,1521.2,Low,0.0219,0
8547-NSBBO,Italy,EU,fr,0.92,Male,0,0,0,35,Growing (13-36m),1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,1,Mailed check,96.75,3403.4,Premium,0.5719,0
8548-AWOFC,Egypt,MENA,ar,0.55,Male,0,1,0,66,Champion (60+m),1,1,DSL,0,0,0,1,0,1,Month-to-month,0,0,Electronic check,63.85,4264.6,Mid,0.3283,0
8550-XSXUQ,Saudi Arabia,MENA,ar,0.55,Male,0,1,0,48,Loyal (37-60m),1,1,DSL,0,1,1,0,0,1,One year,1,1,Credit card (automatic),70.55,3420.5,High,0.4378,0
8552-OBVRU,India,APAC,ja,0.61,Female,1,1,1,48,Loyal (37-60m),1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,0,1,Electronic check,104.5,5068.05,Premium,0.6792,0
8559-CIZFV,Egypt,MENA,ar,0.55,Male,0,1,1,21,Growing (13-36m),1,1,DSL,1,1,0,1,1,0,One year,1,0,Mailed check,77.5,1625.0,High,0.5699,1
8559-WNQZS,Indonesia,APAC,ja,0.61,Male,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.45,20.45,Low,0.4406,0
8561-NMTBD,Kazakhstan,CIS,ru,0.3,Female,0,1,1,67,Champion (60+m),1,1,Fiber optic,0,1,1,1,1,1,One year,1,1,Credit card (automatic),112.35,7388.45,Premium,0.4724,0
8562-GHPPI,Dominican Republic,LATAM,es,0.38,Female,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),19.8,19.8,Low,0.6705,0
8563-IIOXK,Nigeria,Africa,en,0.22,Male,0,1,1,7,New (0-12m),1,0,DSL,1,0,0,0,0,0,One year,1,1,Electronic check,49.75,331.3,Mid,0.6895,1
8563-OYMQY,Sweden,EU,fr,0.92,Male,0,0,0,17,Growing (13-36m),1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,1,Credit card (automatic),90.95,1612.2,Premium,0.6823,0
8564-LDKFL,Kazakhstan,CIS,ru,0.3,Male,0,1,0,40,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Bank transfer (automatic),106.0,4178.65,Premium,0.4737,0
8565-CLBZW,New Zealand,NA,en,1.0,Male,0,0,0,24,Growing (13-36m),1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,1,Mailed check,89.85,2165.05,High,0.6692,1
8565-HBFNN,Thailand,APAC,ja,0.61,Male,0,1,0,69,Champion (60+m),1,1,Fiber optic,1,1,1,1,0,1,One year,1,1,Credit card (automatic),107.2,7317.1,Premium,0.3418,0
8565-WUXZU,Germany,EU,fr,0.92,Male,1,1,0,72,Champion (60+m),1,0,Fiber optic,1,1,0,1,0,0,Two year,2,1,Credit card (automatic),84.8,6141.65,High,0.2906,0
8566-YPRGL,Kenya,Africa,en,0.22,Female,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,19.5,19.5,Low,0.6771,0
8570-KLJYJ,Morocco,MENA,ar,0.55,Female,0,0,0,36,Growing (13-36m),1,1,DSL,1,0,0,0,0,0,One year,1,0,Mailed check,54.45,1893.5,Mid,0.4201,0
8571-ZCMCX,China,APAC,ja,0.61,Female,0,1,1,47,Loyal (37-60m),0,0,DSL,1,1,1,0,1,1,Two year,2,1,Credit card (automatic),60.0,2768.65,Mid,0.2564,0
8573-CGOCC,Guatemala,LATAM,es,0.38,Male,0,0,0,16,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),19.75,294.9,Low,0.6165,0
8573-JGCZW,Ukraine,CIS,ru,0.3,Male,0,0,0,17,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,1,Bank transfer (automatic),19.65,351.55,Low,0.5125,0
8577-QSOCG,Sweden,EU,fr,0.92,Female,0,1,1,38,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,1,Mailed check,20.2,746.05,Low,0.2408,0
8580-AECUZ,Kuwait,MENA,ar,0.55,Male,1,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,79.1,79.1,High,0.9186,1
8580-QVLOC,Israel,MENA,ar,0.55,Female,1,1,1,72,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),92.45,6440.25,Premium,0.2655,1
8582-KRHPJ,Sweden,EU,fr,0.92,Male,0,0,0,50,Loyal (37-60m),0,0,DSL,1,1,0,0,0,0,Month-to-month,0,1,Mailed check,35.0,1782.4,Mid,0.5039,0
8584-KMVXD,Poland,EU,fr,0.92,Female,0,0,0,8,New (0-12m),1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,0,Electronic check,75.6,535.55,High,0.7529,0
8587-XYZSF,Russia,CIS,ru,0.3,Male,0,0,0,67,Champion (60+m),1,0,DSL,0,0,0,1,0,0,Two year,2,0,Bank transfer (automatic),50.55,3260.1,Mid,0.1557,0
8590-OHDIW,Philippines,APAC,ja,0.61,Female,0,1,1,38,Loyal (37-60m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,20.3,749.35,Low,0.3642,0
8590-YFFQO,Japan,APAC,ja,0.61,Male,0,1,0,70,Champion (60+m),1,0,DSL,1,1,1,1,0,0,Two year,2,0,Credit card (automatic),64.95,4523.25,Mid,0.0907,0
8591-NXRCV,UAE,MENA,ar,0.55,Female,0,0,0,41,Loyal (37-60m),1,1,DSL,1,0,1,1,0,1,Month-to-month,0,1,Bank transfer (automatic),74.65,3090.65,High,0.6007,0
8591-TKMZH,South Africa,Africa,en,0.22,Male,0,1,1,59,Loyal (37-60m),1,1,Fiber optic,1,1,0,1,1,1,Two year,2,1,Mailed check,111.1,6555.2,Premium,0.3693,0
8592-PLTMQ,Guatemala,LATAM,es,0.38,Female,0,0,0,64,Champion (60+m),1,1,No,0,0,0,0,0,0,One year,1,0,Mailed check,24.7,1642.75,Low,0.1335,0
8593-WHYHV,Vietnam,APAC,ja,0.61,Male,0,0,0,3,New (0-12m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,85.3,264.8,High,0.7947,1
8595-SIZNC,UAE,MENA,ar,0.55,Female,1,1,0,22,Growing (13-36m),1,1,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),25.6,548.8,Low,0.6659,0
8597-CTXVJ,Argentina,LATAM,es,0.38,Male,0,0,1,70,Champion (60+m),1,1,DSL,1,1,0,1,0,0,One year,1,0,Bank transfer (automatic),64.95,4551.5,Mid,0.2059,0
8597-CWYHH,Kuwait,MENA,ar,0.55,Male,0,0,0,43,Loyal (37-60m),1,1,Fiber optic,0,0,0,0,1,1,One year,1,0,Mailed check,94.35,3921.3,Premium,0.5045,0
8601-QACRS,India,APAC,ja,0.61,Female,0,0,0,5,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,50.6,249.95,Mid,0.7677,1
8603-IJWDN,Nigeria,Africa,en,0.22,Male,0,0,0,1,New (0-12m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,86.6,86.6,High,0.8258,1
8605-ITULD,Jordan,MENA,ar,0.55,Female,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.55,19.55,Low,0.7514,0
8606-CIQUL,South Africa,Africa,en,0.22,Male,1,1,1,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),115.75,8399.15,Premium,0.3166,0
8606-OEGQZ,Egypt,MENA,ar,0.55,Female,0,0,1,18,Growing (13-36m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),25.3,454.65,Low,0.3386,0
8608-OZTLB,Peru,LATAM,es,0.38,Male,0,1,1,38,Loyal (37-60m),1,0,DSL,1,1,1,1,1,0,One year,1,0,Electronic check,74.05,2802.3,High,0.4566,0
8610-WFCJF,Peru,LATAM,es,0.38,Female,0,1,1,49,Loyal (37-60m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,95.6,4783.5,Premium,0.5746,1
8610-ZIKJJ,Italy,EU,fr,0.92,Female,0,1,1,2,New (0-12m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,20.3,31.9,Low,0.5191,0
8612-GXIDD,Canada,NA,en,1.0,Male,0,1,1,12,New (0-12m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),25.4,313.0,Low,0.3933,0
8614-VGMMV,Singapore,APAC,ja,0.61,Female,0,0,0,15,Growing (13-36m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,49.1,679.55,Mid,0.6813,1
8617-ENBDS,Indonesia,APAC,ja,0.61,Male,0,0,0,3,New (0-12m),1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,1,Credit card (automatic),73.6,232.5,High,0.831,0
8619-IJNDK,United Kingdom,EU,fr,0.92,Female,0,1,1,71,Champion (60+m),1,0,DSL,1,1,1,1,0,0,Two year,2,0,Credit card (automatic),64.05,4492.9,Mid,0.1776,0
8620-RJPZN,Portugal,EU,fr,0.92,Female,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,20.7,20.7,Low,0.6659,0
8621-MNIHH,Qatar,MENA,ar,0.55,Female,1,1,0,34,Growing (13-36m),1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,1,Electronic check,94.25,3217.55,Premium,0.8121,1
8622-ZLFKO,United Kingdom,EU,fr,0.92,Female,0,1,0,6,New (0-12m),1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,1,Electronic check,90.75,512.25,Premium,0.7514,0
8623-TMRBY,Ukraine,CIS,ru,0.3,Male,1,1,1,51,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,1,Electronic check,84.2,4146.05,High,0.6583,1
8623-ULFNQ,United Kingdom,EU,fr,0.92,Female,1,0,0,26,Growing (13-36m),1,1,DSL,0,0,0,1,0,1,Month-to-month,0,1,Electronic check,66.05,1652.4,High,0.7682,0
8624-GIOUT,Ghana,Africa,en,0.22,Female,0,0,0,49,Loyal (37-60m),1,1,DSL,1,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),59.75,2934.3,Mid,0.5492,1
8625-AZYZY,Malaysia,APAC,ja,0.61,Male,0,1,0,24,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,104.65,2542.45,Premium,0.6582,1
8626-PTQGE,Morocco,MENA,ar,0.55,Male,0,0,0,69,Champion (60+m),0,0,DSL,1,1,0,1,1,1,Two year,2,1,Bank transfer (automatic),60.05,4176.7,Mid,0.114,0
8626-XHBIE,South Korea,APAC,ja,0.61,Male,0,0,1,56,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,1,Mailed check,24.8,1424.2,Low,0.1172,0
8627-EHGIP,Indonesia,APAC,ja,0.61,Male,0,0,0,44,Loyal (37-60m),0,0,DSL,0,1,1,0,1,1,One year,1,1,Mailed check,53.95,2375.4,Mid,0.3045,1
